07/10/2020,00:01:38	-38.72174	145.21348	-0	0.0	3	1.1	201
07/10/2020,00:28:26	-38.73687	145.21362	4	0.0	3	1.1	252
07/10/2020,00:29:33	-38.73744	145.21335	-2	0.0	3	1.1	255
07/10/2020,00:36:24	-38.74020	145.21257	0	0.0	3	1.1	240
07/10/2020,00:37:12	-38.74017	145.21258	6	3.7	3	1.1	253
07/10/2020,00:38:05	-38.74019	145.21247	2	0.0	3	1.1	242
07/10/2020,00:39:23	-38.74028	145.21243	0	0.0	3	1.1	261
07/10/2020,00:40:07	-38.74032	145.21240	2	3.7	3	1.1	243
07/10/2020,00:41:21	-38.74037	145.21234	-0	0.0	3	1.1	277
07/10/2020,00:42:07	-38.74034	145.21229	4	0.0	3	1.1	250
07/10/2020,00:43:31	-38.74060	145.21212	18	7.4	3	1.1	254
07/10/2020,00:44:06	-38.74042	145.21209	16	3.7	3	1.1	232
07/10/2020,00:45:31	-38.74060	145.21202	-2	0.0	4	1.1	278
07/10/2020,00:46:04	-38.74060	145.21193	2	0.0	4	1.1	262
07/10/2020,00:47:03	-38.74084	145.21184	-20	0.0	3	1.4	234
07/10/2020,00:48:05	-38.74092	145.21180	-8	0.0	3	1.4	230
07/10/2020,00:49:05	-38.74099	145.21165	6	0.0	3	1.4	259
07/10/2020,00:50:03	-38.74105	145.21159	10	3.7	3	1.4	213
07/10/2020,00:51:04	-38.74108	145.21150	12	0.0	3	1.4	237
07/10/2020,00:52:05	-38.74117	145.21127	-6	0.0	4	1.1	232
07/10/2020,00:53:06	-38.74127	145.21127	8	0.0	3	1.4	230
07/10/2020,00:54:04	-38.74119	145.21128	10	0.0	2	2.1	239
07/10/2020,00:55:09	-38.74132	145.21116	-2	0.0	4	1.1	209
07/10/2020,00:56:07	-38.74136	145.21084	-10	0.0	3	1.4	238
07/10/2020,00:57:08	-38.74150	145.21083	-10	7.4	3	2.0	164
07/10/2020,00:58:20	-38.74155	145.21083	4	0.0	3	2.0	247
07/10/2020,00:59:22	-38.74170	145.21057	-26	0.0	3	2.0	213
07/10/2020,01:00:41	-38.74182	145.21077	8	0.0	3	2.0	260
07/10/2020,01:01:04	-38.74188	145.21088	16	3.7	2	2.1	178
07/10/2020,01:02:10	-38.74256	145.21073	-6	0.0	3	2.0	235
07/10/2020,01:19:18	-38.74850	145.21263	-2	0.0	3	3.2	203
07/10/2020,01:20:51	-38.74893	145.21328	0	3.7	3	3.3	174
07/10/2020,01:21:04	-38.74889	145.21358	32	0.0	3	3.3	171
07/10/2020,01:23:01	-38.74957	145.21412	0	3.7	3	3.4	229
07/10/2020,01:24:05	-38.74995	145.21484	40	0.0	3	3.4	175
07/10/2020,01:26:05	-38.75057	145.21500	-40	0.0	3	4.0	152
07/10/2020,01:48:01	-38.75060	145.20899	-0	0.0	5	1.1	187
07/10/2020,01:49:19	-38.75002	145.20905	8	0.0	5	1.1	144
07/10/2020,01:50:03	-38.74989	145.20890	6	0.0	4	1.2	163
07/10/2020,01:51:10	-38.74919	145.20889	0	3.7	4	1.2	186
07/10/2020,02:07:30	-38.74437	145.21534	-6	0.0	4	1.2	206
07/10/2020,02:13:26	-38.74216	145.21757	12	0.0	4	1.2	228
07/10/2020,02:14:41	-38.74163	145.21836	-12	0.0	4	1.2	235
07/10/2020,02:45:56	-38.73665	145.23257	10	0.0	3	7.1	204
07/10/2020,02:46:03	-38.73629	145.23275	-18	0.0	3	7.1	172
07/10/2020,02:47:42	-38.73662	145.23283	10	0.0	3	7.2	200
07/10/2020,02:48:32	-38.73642	145.23302	0	0.0	4	2.1	175
07/10/2020,02:49:17	-38.73658	145.23318	8	0.0	4	2.1	169
07/10/2020,02:50:03	-38.73648	145.23333	8	0.0	4	2.1	170
07/10/2020,02:51:28	-38.73673	145.23370	14	3.7	4	2.1	162
07/10/2020,02:52:03	-38.73684	145.23387	12	0.0	4	2.1	170
07/10/2020,02:53:02	-38.73680	145.23446	-0	0.0	3	2.1	148
07/10/2020,02:54:03	-38.73694	145.23461	-8	0.0	4	2.0	180
07/10/2020,02:55:04	-38.73677	145.23445	10	0.0	4	2.0	174
07/10/2020,02:56:03	-38.73694	145.23463	12	0.0	3	7.3	173
07/10/2020,02:57:03	-38.73674	145.23477	0	0.0	4	2.0	169
07/10/2020,02:58:03	-38.73634	145.23488	-10	0.0	3	7.3	174
07/10/2020,02:59:02	-38.73630	145.23479	2	0.0	4	2.0	175
07/10/2020,03:00:03	-38.73635	145.23479	6	0.0	4	2.0	172
07/10/2020,03:01:03	-38.73609	145.23477	0	3.7	3	7.3	126
07/10/2020,03:02:02	-38.73600	145.23479	0	0.0	4	2.0	178
07/10/2020,03:03:04	-38.73588	145.23485	-4	0.0	4	2.0	185
07/10/2020,03:04:04	-38.73591	145.23465	-2	0.0	4	1.4	186
07/10/2020,03:05:02	-38.73576	145.23460	0	0.0	4	1.4	145
07/10/2020,03:06:03	-38.73573	145.23456	14	0.0	4	1.4	174
07/10/2020,03:07:02	-38.73544	145.23461	6	0.0	4	1.4	179
07/10/2020,03:08:03	-38.73535	145.23462	12	0.0	4	1.4	195
07/10/2020,03:09:03	-38.73518	145.23465	10	3.7	3	1.4	164
07/10/2020,03:10:05	-38.73501	145.23470	2	0.0	4	1.4	167
07/10/2020,03:11:03	-38.73513	145.23468	6	0.0	3	7.1	170
