12/10/2020,22:37:37	-38.63572	145.23228	-2	0.0	5	1.2	228
12/10/2020,22:38:51	-38.63600	145.23278	6	0.0	5	1.2	251
12/10/2020,22:39:02	-38.63612	145.23283	-2	0.0	4	1.3	228
12/10/2020,22:40:23	-38.63633	145.23363	4	0.0	5	1.2	189
12/10/2020,22:41:27	-38.63669	145.23424	-18	0.0	5	1.2	216
12/10/2020,22:49:00	-38.63823	145.23841	2	3.7	5	1.2	217
12/10/2020,22:49:03	-38.63812	145.23841	10	0.0	4	2.1	216
12/10/2020,22:55:36	-38.63997	145.24231	-0	0.0	5	1.2	224
12/10/2020,22:56:57	-38.64025	145.24303	4	0.0	5	1.2	246
12/10/2020,22:57:03	-38.64021	145.24305	14	0.0	4	1.2	220
12/10/2020,22:58:27	-38.64044	145.24382	-2	0.0	5	1.2	208
12/10/2020,22:59:34	-38.64065	145.24450	2	0.0	5	1.1	213
12/10/2020,23:05:21	-38.64173	145.24778	-2	0.0	4	1.2	193
12/10/2020,23:27:28	-38.64337	145.26218	-2	3.7	4	1.1	215
12/10/2020,23:28:04	-38.64328	145.26278	38	3.7	3	3.2	226
12/10/2020,23:29:23	-38.64314	145.26325	2	0.0	4	1.1	218
12/10/2020,23:30:48	-38.64261	145.26402	12	0.0	3	3.1	222
12/10/2020,23:31:11	-38.64265	145.26433	4	0.0	4	1.1	223
12/10/2020,23:32:37	-38.64253	145.26505	-22	0.0	3	3.1	218
12/10/2020,23:38:11	-38.64172	145.26755	0	3.7	4	1.1	223
12/10/2020,23:39:04	-38.64149	145.26766	30	0.0	3	3.1	258
12/10/2020,23:40:04	-38.64139	145.26764	10	0.0	4	1.1	227
12/10/2020,23:41:04	-38.64129	145.26785	4	0.0	3	3.0	254
12/10/2020,23:42:04	-38.64131	145.26781	-18	3.7	2	3.0	209
12/10/2020,23:43:02	-38.64099	145.26805	20	3.7	3	2.4	246
12/10/2020,23:44:04	-38.64081	145.26792	42	0.0	3	3.2	223
12/10/2020,23:45:07	-38.64063	145.26784	86	122.2	3	3.2	118
12/10/2020,23:46:04	-38.64095	145.26812	-6	0.0	3	3.1	230
12/10/2020,23:47:03	-38.64102	145.26806	24	0.0	3	2.3	249
12/10/2020,23:48:05	-38.64077	145.26799	-0	0.0	3	3.1	250
12/10/2020,23:49:05	-38.64070	145.26839	-10	0.0	4	1.1	246
12/10/2020,23:50:04	-38.64058	145.26852	-4	0.0	4	1.1	267
12/10/2020,23:51:04	-38.64043	145.26861	0	0.0	4	1.1	257
12/10/2020,23:52:03	-38.64038	145.26868	18	0.0	4	1.1	249
12/10/2020,23:53:03	-38.64041	145.26876	4	0.0	4	1.1	256
12/10/2020,23:54:03	-38.64012	145.26897	-14	0.0	3	2.2	224
12/10/2020,23:55:03	-38.64015	145.26903	10	0.0	4	1.1	261
12/10/2020,23:56:03	-38.64003	145.26933	6	0.0	4	1.1	250
13/10/2020,00:36:35	-38.63029	145.28403	-2	0.0	4	2.1	314
13/10/2020,00:37:03	-38.63017	145.28427	8	0.0	3	2.3	219
13/10/2020,00:38:03	-38.63008	145.28400	-6	0.0	4	2.1	246
13/10/2020,00:39:02	-38.63003	145.28412	-4	0.0	3	2.3	171
13/10/2020,00:40:03	-38.62960	145.28466	24	3.7	3	2.3	205
13/10/2020,00:41:03	-38.62965	145.28483	6	0.0	3	2.3	195
13/10/2020,00:42:03	-38.62968	145.28444	-4	0.0	3	2.3	246
13/10/2020,00:43:03	-38.62949	145.28476	8	3.7	3	2.3	250
13/10/2020,00:44:04	-38.62945	145.28485	2	0.0	3	2.3	253
